marca,modelo,anio,clase,traccion,combustible,transmision,cilindros,cilindrada,mpg_ciudad,mpg_ruta,mpg_combinado,co2_g_milla,barriles_anio,costo_combustible_anio,puntaje_gei,ahorro_5anios
Porsche,911 Carrera 4 Cabriolet,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,18,24,20,443.0,14.876,3800,4,-8000
Porsche,911 Dakar,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,16,24,19,472.0,15.658,4000,4,-9000
Porsche,911 Targa 4S,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,18,23,20,442.0,14.876,3800,4,-8000
Porsche,911 Targa 4S,2024,Minicompact Cars,All-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,17,24,20,447.0,14.876,3800,4,-8000
Porsche,911 Targa 4,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,18,24,20,442.0,14.876,3800,4,-8000
Porsche,911 Carrera GTS,2024,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,17,23,19,465.0,15.658,4000,4,-9000
Porsche,911 Carrera GTS,2024,Minicompact Cars,Rear-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,17,24,20,444.0,14.876,3800,4,-8000
Porsche,911 Carrera GTS Cabriolet,2024,Minicompact Cars,Rear-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,17,23,19,465.0,15.658,4000,4,-9000
Porsche,911 Carrera GTS Cabriolet,2024,Minicompact Cars,Rear-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,17,24,20,448.0,14.876,3800,4,-8000
Porsche,911 Carrera 4 GTS,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,17,23,19,464.0,15.658,4000,4,-9000
Porsche,911 Carrera 4 GTS,2024,Minicompact Cars,All-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,17,23,19,465.0,15.658,4000,4,-9000
Porsche,911 Carrera 4 GTS Cabriolet,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,17,22,19,463.0,15.658,4000,4,-9000
Porsche,911 Carrera 4 GTS Cabriolet,2024,Minicompact Cars,All-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,16,23,19,477.0,15.658,4000,4,-9000
Porsche,911 Targa 4 GTS,2024,Minicompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),6.0,3.0,17,22,19,461.0,15.658,4000,4,-9000
Porsche,911 Targa 4 GTS,2024,Minicompact Cars,All-Wheel Drive,Premium,Manual 7-spd,6.0,3.0,16,23,19,477.0,15.658,4000,4,-9000
Bentley,Continental GT,2024,Subcompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),12.0,6.0,12,20,15,591.0,19.834,5050,2,-14250
Bentley,Continental GT,2024,Subcompact Cars,All-Wheel Drive,Premium,Automatic (AM-S8),8.0,4.0,14,22,17,519.0,17.501,4450,3,-11250
Lexus,RC 300 AWD,2024,Subcompact Cars,All-Wheel Drive,Premium,Automatic (S6),6.0,3.5,19,26,22,407.0,13.523,3450,5,-6250
Lexus,RC 350,2024,Subcompact Cars,Rear-Wheel Drive,Premium,Automatic (S8),6.0,3.5,20,28,23,385.0,12.935,3300,5,-5500
Lexus,RC 350 AWD,2024,Subcompact Cars,All-Wheel Drive,Premium,Automatic (S6),6.0,3.5,19,26,22,407.0,13.523,3450,5,-6250
Lexus,RC 300,2024,Subcompact Cars,Rear-Wheel Drive,Premium,Automatic (S8),4.0,2.0,21,31,25,355.0,11.9,3050,5,-4250
Lexus,RC F,2024,Subcompact Cars,Rear-Wheel Drive,Premium,Automatic (S8),8.0,5.0,16,24,19,459.0,15.658,4000,4,-9000
Genesis,G70 AWD,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (S8),4.0,2.5,20,28,23,385.0,12.935,3300,5,-5500
Genesis,G70 RWD,2024,Compact Cars,Rear-Wheel Drive,Premium,Automatic (S8),4.0,2.5,21,29,24,373.0,12.396,3150,5,-4750
Lexus,IS 300 AWD,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (S6),6.0,3.5,19,26,22,407.0,13.523,3450,5,-6250
Lexus,IS 350,2024,Compact Cars,Rear-Wheel Drive,Premium,Automatic (S8),6.0,3.5,20,28,23,385.0,12.935,3300,5,-5500
Lexus,IS 350 AWD,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (S6),6.0,3.5,19,26,22,407.0,13.523,3450,5,-6250
Lexus,IS 500,2024,Compact Cars,Rear-Wheel Drive,Premium,Automatic (S8),8.0,5.0,17,25,20,451.0,14.876,3800,4,-8000
Lexus,IS 300,2024,Compact Cars,Rear-Wheel Drive,Premium,Automatic (S8),4.0,2.0,21,31,25,355.0,11.9,3050,5,-4250
Mazda,3 4-Door 2WD,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (S6),4.0,2.5,27,37,31,287.0,9.597,2000,6,1000
Mazda,3 4-Door 4WD,2024,Compact Cars,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,26,35,30,301.0,9.917,2050,6,750
Mazda,3 4-Door 4WD,2024,Compact Cars,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,23,32,27,334.0,11.019,2300,5,-500
Mercedes-Benz,C300 4matic,2024,Compact Cars,All-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,23,33,27,332.0,11.019,2800,5,-3000
Mercedes-Benz,AMG CLA35 4matic,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,22,29,25,362.0,11.9,3050,5,-4250
Mercedes-Benz,AMG CLA45 S 4matic,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,20,28,23,389.0,12.935,3300,5,-5500
Mercedes-Benz,CLA250 4matic,2024,Compact Cars,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,25,35,28,313.0,10.625,2700,6,-2500
Mercedes-Benz,CLA250,2024,Compact Cars,Front-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,26,36,30,296.0,9.917,2550,6,-1750
Mercedes-Benz,AMG GT 63 4matic Plus,2024,Compact Cars,All-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,15,21,17,512.0,17.501,4450,3,-11250
Toyota,Corolla Hybrid,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,53,46,50,176.0,5.95,1250,8,4750
Toyota,Corolla Hybrid,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,50,43,47,186.0,6.33,1300,8,4500
Toyota,Corolla Hybrid AWD,2024,Compact Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,51,44,48,183.0,6.198,1300,8,4500
Toyota,Corolla Hybrid AWD,2024,Compact Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,1.8,47,41,44,199.0,6.762,1400,8,4000
Toyota,Corolla,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,32,41,35,254.0,8.5,1750,7,2250
Toyota,Corolla,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,31,40,34,258.0,8.75,1800,7,2000
Toyota,Corolla Hatchback,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,32,41,35,254.0,8.5,1750,7,2250
Toyota,Corolla Hatchback XSE,2024,Compact Cars,Front-Wheel Drive,Regular,Automatic (AV-S10),4.0,2.0,30,38,33,266.0,9.015,1850,6,1750
Bentley,Flying Spur,2024,Midsize Cars,All-Wheel Drive,Premium,Automatic (AM-S8),8.0,4.0,15,20,17,535.0,17.501,4450,3,-11250
BMW,540i xDrive Sedan,2024,Midsize Cars,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,26,33,28,307.0,10.625,2700,6,-2500
Hyundai,Elantra Hybrid,2024,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,49,52,50,177.0,5.95,1250,8,4750
Hyundai,Elantra Hybrid Blue,2024,Midsize Cars,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,51,58,54,165.0,5.509,1150,8,5250
Lexus,LS 500h AWD,2024,Midsize Cars,All-Wheel Drive,Premium,Automatic (AV-S10),6.0,3.5,22,29,25,358.0,11.9,3050,5,-4250
Lexus,LS 500,2024,Midsize Cars,Rear-Wheel Drive,Premium,Automatic (S10),6.0,3.4,18,29,22,404.0,13.523,3450,5,-6250
Lexus,LS 500 AWD,2024,Midsize Cars,All-Wheel Drive,Premium,Automatic (S10),6.0,3.4,17,27,21,432.0,14.167,3600,4,-7000
Toyota,Crown AWD,2024,Midsize Cars,All-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.5,42,41,41,214.0,7.256,1500,7,3500
Toyota,Crown AWD,2024,Midsize Cars,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.4,29,32,30,293.0,9.917,2050,6,750
Hyundai,Sonata AWD,2024,Large Cars,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,25,34,28,316.0,10.625,2200,6,0
Hyundai,Sonata FWD,2024,Large Cars,Front-Wheel Drive,Regular,Automatic (S8),4.0,2.5,25,36,29,305.0,10.259,2100,6,500
Hyundai,Sonata FWD,2024,Large Cars,Front-Wheel Drive,Regular,Automatic (AM-S8),4.0,2.5,23,32,27,333.0,11.019,2300,5,-500
Volkswagen,Arteon 4motion,2024,Large Cars,All-Wheel Drive,Premium,Automatic (AM-S7),4.0,2.0,22,30,25,361.0,11.9,3050,5,-4250
Mercedes-Benz,AMG GLA35 4matic,2024,Small Station Wagons,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,22,28,24,370.0,12.396,3150,5,-4750
Mercedes-Benz,AMG GLB35 4matic,2024,Midsize Station Wagons,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,21,26,23,390.0,12.935,3300,5,-5500
Ford,Maverick FWD,2024,Small Pickup Trucks 2WD,Front-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,23,30,26,342.0,11.443,2350,5,-750
Ford,Maverick HEV FWD,2024,Small Pickup Trucks 2WD,Front-Wheel Drive,Regular,Automatic (variable gear ratios),4.0,2.5,42,33,37,237.0,8.041,1650,7,2750
GMC,Canyon 2WD,2024,Small Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,4.0,2.7,19,23,20,443.0,14.876,3100,4,-4500
Ford,Maverick AWD,2024,Small Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,22,29,25,356.0,11.9,2450,5,-1250
Ford,Maverick Tremor AWD,2024,Small Pickup Trucks 4WD,All-Wheel Drive,Regular,Automatic 8-spd,4.0,2.0,20,24,21,414.0,14.167,2950,4,-3750
Ford,Ranger 2WD,2024,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic (S10),4.0,2.3,21,25,22,402.0,13.523,2800,5,-3000
Ram,1500 HFE 2WD,2024,Standard Pickup Trucks 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,20,26,23,394.0,12.935,2650,5,-2250
Ford,Ranger 4WD,2024,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S10),4.0,2.3,20,24,22,402.0,13.523,2800,5,-3000
Ford,Ranger RAPTOR 4WD,2024,Standard Pickup Trucks 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S10),6.0,3.0,16,18,17,525.0,17.501,3600,3,-7000
Mercedes-Benz,GLA250,2024,Special Purpose Vehicle 2WD,Front-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,25,34,28,313.0,10.625,2700,6,-2500
Mercedes-Benz,GLB250,2024,Special Purpose Vehicle 2WD,Front-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,25,33,28,319.0,10.625,2700,6,-2500
Toyota,RAV4,2024,Small Sport Utility Vehicle 2WD,Front-Wheel Drive,Regular,Automatic (S8),4.0,2.5,27,35,30,292.0,9.917,2050,6,750
Ford,Bronco Sport 4WD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,3.0,1.5,25,29,26,342.0,11.443,2350,5,-750
Ford,Bronco Sport 4WD,2024,Small Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S8),4.0,2.0,21,26,23,386.0,12.935,2650,5,-2250
Honda,Passport AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S9),6.0,3.5,19,24,21,416.0,14.167,2950,4,-3750
Jeep,Wrangler 4dr 4WD,2024,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,18,23,20,451.0,14.876,3100,4,-4500
Jeep,Wrangler 2dr 4WD,2024,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,18,24,20,437.0,14.876,3100,4,-4500
Kia,Sportage Hybrid AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,38,38,38,235.0,7.829,1600,7,3000
Kia,Sportage Hybrid FWD,2024,Small Sport Utility Vehicle 4WD,Front-Wheel Drive,Regular,Automatic (AM-S6),4.0,1.6,42,44,43,206.0,6.919,1450,8,3750
Mazda,CX-5 4WD,2024,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,23,29,25,349.0,11.9,2450,5,-1250
Mazda,CX-30 4WD,2024,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,26,33,29,309.0,10.259,2100,6,500
Mazda,CX-30 4WD,2024,Small Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic (S6),4.0,2.5,22,30,25,353.0,11.9,2450,5,-1250
Mercedes-Benz,GLA250 4matic,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,24,32,27,325.0,11.019,2800,5,-3000
Mercedes-Benz,GLB250 4matic,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (AM8),4.0,2.0,24,32,27,330.0,11.019,2800,5,-3000
Toyota,RAV4 AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,27,33,29,301.0,10.259,2100,6,500
Toyota,RAV4 AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,25,33,28,319.0,10.625,2200,6,0
Toyota,RAV4 AWD TRD OFFROAD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,25,32,28,323.0,10.625,2200,6,0
Toyota,RAV4 AWD LE,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S8),4.0,2.5,27,34,30,296.0,9.917,2050,6,750
Toyota,RAV4 Hybrid AWD Woodland Edition,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,38,35,37,240.0,8.041,1650,7,2750
Toyota,RAV4 Hybrid AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,41,38,39,224.0,7.628,1600,7,3000
Toyota,Venza AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (AV-S6),4.0,2.5,40,37,39,227.0,7.628,1600,7,3000
Cadillac,Escalade 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,19,16,555.0,18.594,4750,3,-12750
Cadillac,Escalade 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,27,23,442.0,15.53,3450,4,-6250
Chevrolet,Tahoe 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
Chevrolet,Suburban 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
Chevrolet,Tahoe 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,20,16,555.0,18.594,4750,3,-12750
Chevrolet,Suburban 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,20,16,555.0,18.594,4750,3,-12750
Chevrolet,Tahoe 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,28,24,425.0,14.883,3300,4,-5500
Chevrolet,Suburban 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,27,23,442.0,15.53,3450,4,-6250
Dodge,Durango RWD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,19,26,21,416.0,14.167,2950,4,-3750
Dodge,Durango RWD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,22,17,525.0,17.501,4150,3,-9750
GMC,Yukon 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
GMC,Yukon XL 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
GMC,Yukon 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,20,16,555.0,18.594,4750,3,-12750
GMC,Yukon XL 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,19,16,555.0,18.594,4750,3,-12750
GMC,Yukon 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,27,23,442.0,15.53,3450,4,-6250
GMC,Yukon XL 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,21,27,23,442.0,15.53,3450,4,-6250
Nissan,Armada 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Premium,Automatic (S7),8.0,5.6,14,19,16,558.0,18.594,4750,3,-12750
Toyota,4Runner 2WD,2024,Standard Sport Utility Vehicle 2WD,Rear-Wheel Drive,Regular,Automatic (S5),6.0,4.0,16,19,17,503.0,17.501,3600,3,-7000
Aston Martin,DBX V8,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,14,20,16,556.0,18.594,4750,3,-12750
Aston Martin,DBX 707,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,15,20,17,536.0,17.501,4450,3,-11250
Audi,Q8 quattro,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S8),6.0,3.0,17,23,19,459.0,15.658,4000,4,-9000
Cadillac,Escalade 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,18,16,564.0,18.594,4750,3,-12750
Cadillac,Escalade 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,26,22,462.0,16.236,3600,4,-7000
Chevrolet,Tahoe 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
Chevrolet,Suburban 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,557.0,18.594,3850,3,-8250
Chevrolet,Tahoe 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,14,18,16,566.0,18.594,3850,3,-8250
Chevrolet,Tahoe 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,18,16,564.0,18.594,4750,3,-12750
Chevrolet,Suburban 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,18,16,564.0,18.594,4750,3,-12750
Chevrolet,Tahoe 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,26,22,462.0,16.236,3600,4,-7000
Chevrolet,Suburban 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,26,22,462.0,16.236,3600,4,-7000
Dodge,Durango AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic 8-spd,6.0,3.6,18,25,21,430.0,14.167,2950,4,-3750
Dodge,Durango AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,22,17,533.0,17.501,4150,3,-9750
Dodge,Durango SRT AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 8-spd,8.0,6.2,12,17,13,659.0,22.885,5850,1,-18250
Dodge,Durango SRT AWD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic 8-spd,8.0,6.4,13,19,15,584.0,19.834,5050,2,-14250
GMC,Yukon 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,20,17,527.0,17.501,3600,3,-7000
GMC,Yukon XL 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Regular,Automatic 10-spd,8.0,5.3,15,18,16,557.0,18.594,3850,3,-8250
GMC,Yukon 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,18,16,564.0,18.594,4750,3,-12750
GMC,Yukon XL 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 10-spd,8.0,6.2,14,18,16,564.0,18.594,4750,3,-12750
GMC,Yukon XL 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,26,22,462.0,16.236,3600,4,-7000
GMC,Yukon 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Diesel,Automatic 10-spd,6.0,3.0,20,26,22,462.0,16.236,3600,4,-7000
Jeep,Grand Cherokee L 4WD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Midgrade,Automatic 8-spd,8.0,5.7,14,22,17,533.0,17.501,4150,3,-9750
Lexus,LX 600,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium,Automatic (S10),6.0,3.4,17,22,19,479.0,15.658,4000,4,-9000
Mercedes-Benz,G550,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic 9-spd,8.0,4.0,13,16,14,617.0,21.251,5450,2,-16250
Nissan,Armada 4WD,2024,Standard Sport Utility Vehicle 4WD,4-Wheel Drive,Premium,Automatic (S7),8.0,5.6,13,18,15,594.0,19.834,5050,2,-14250
Toyota,4Runner 4WD,2024,Standard Sport Utility Vehicle 4WD,Part-time 4-Wheel Drive,Regular,Automatic (S5),6.0,4.0,16,19,17,514.0,17.501,3600,3,-7000
Toyota,4Runner 4WD,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular,Automatic (S5),6.0,4.0,16,19,17,519.0,17.501,3600,3,-7000
Bentley,Flying Spur Hybrid,2024,Midsize Cars,All-Wheel Drive,Premium and Electricity,Automatic (AM-S8),6.0,2.9,17,22,19,251.0,8.391,4000,7,-3500
BMW,330e Sedan,2024,Compact Cars,Rear-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,24,32,27,158.0,5.69,2800,8,1250
BMW,330e xDrive Sedan,2024,Compact Cars,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,22,32,26,172.0,6.169,2900,8,750
BMW,XM,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),8.0,4.4,12,17,14,244.0,8.721,5450,7,-5000
Ferrari,SF90 Spider,2024,Two Seaters,All-Wheel Drive,Premium and Electricity,Automatic (AM8),8.0,3.9,16,19,17,413.0,13.415,4450,5,-8000
Ferrari,SF90 Stradale,2024,Two Seaters,All-Wheel Drive,Premium and Electricity,Automatic (AM8),8.0,3.9,16,20,18,403.0,12.938,4200,5,-7250
Hyundai,Tucson Plug-in Hybrid,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,35,35,35,100.0,3.359,1750,9,4750
Kia,Sorento Plug-in Hybrid,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,35,33,34,105.0,3.503,1800,9,4500
Kia,Sportage Plug-in Hybrid,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AM-S6),4.0,1.6,36,35,35,96.0,3.234,1750,10,5000
Lexus,NX 450h Plus AWD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (AV-S6),4.0,2.5,38,33,36,87.0,2.964,2100,10,4250
Mitsubishi,Outlander PHEV,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (A1),4.0,2.4,25,27,26,115.0,3.981,2350,9,3000
Toyota,Prius Prime,2024,Midsize Cars,Front-Wheel Drive,Regular Gas and Electricity,Automatic (variable gear ratios),4.0,2.0,50,47,48,60.0,2.041,1300,10,6750
Toyota,Prius Prime SE,2024,Midsize Cars,Front-Wheel Drive,Regular Gas and Electricity,Automatic (variable gear ratios),4.0,2.0,53,51,52,50.0,1.719,1200,10,7250
Toyota,RAV4 Prime 4WD,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Regular Gas and Electricity,Automatic (AV-S6),4.0,2.5,40,36,38,72.0,2.487,1600,10,5750
Volvo,S60 T8 AWD Recharge,2024,Compact Cars,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,30,33,31,99.0,3.106,2450,10,3500
Volvo,XC60 T8 AWD Recharge,2024,Small Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,28,28,28,122.0,3.9,2700,9,2250
Volvo,XC90 T8 AWD Recharge,2024,Standard Sport Utility Vehicle 4WD,All-Wheel Drive,Premium and Electricity,Automatic (S8),4.0,2.0,26,27,27,137.0,4.443,2800,9,1500
Aston Martin,Valour,2024,Two Seaters,Rear-Wheel Drive,Premium,Manual 6-spd,12.0,5.2,12,18,14,619.0,21.251,5450,2,-16250
Lotus,Emira,2024,Two Seaters,Rear-Wheel Drive,Regular,Manual 6-spd,6.0,3.5,16,24,19,460.0,15.658,3250,4,-5250
Mercedes-Benz,AMG SL43,2024,Two Seaters,Rear-Wheel Drive,Premium,Automatic 9-spd,4.0,2.0,20,27,22,398.0,13.523,3450,5,-6250
